[2026-09-07 16:23:30] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Code/1.136.1 Chrome/148.0.7778.280 Electron/42.10.0 Safari/537.36","timestamp":"2026-09-07T16:23:29.232Z"} 
[2026-09-12 21:50:23] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:50:22.082Z"} 
[2026-09-12 21:50:23] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:50:22.092Z"} 
[2026-09-12 21:51:14] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:51:13.042Z"} 
[2026-09-12 21:51:14] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:51:13.065Z"} 
[2026-09-12 21:51:14] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:51:13.074Z"} 
[2026-09-12 21:51:45] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:51:45.716Z"} 
[2026-09-12 21:52:25] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:52:24.057Z"} 
[2026-09-12 21:53:12] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:11.786Z"} 
[2026-09-12 21:53:16] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:16.276Z"} 
[2026-09-12 21:53:16] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:16.288Z"} 
[2026-09-12 21:53:16] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:16.290Z"} 
[2026-09-12 21:53:50] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:50.741Z"} 
[2026-09-12 21:53:53] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:53.325Z"} 
[2026-09-12 21:53:53] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:53.338Z"} 
[2026-09-12 21:53:53] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:53:53.340Z"} 
[2026-09-12 21:54:06] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:05.865Z"} 
[2026-09-12 21:54:07] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:07.430Z"} 
[2026-09-12 21:54:07] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:07.439Z"} 
[2026-09-12 21:54:07] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:07.440Z"} 
[2026-09-12 21:54:13] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:13.387Z"} 
[2026-09-12 21:54:14] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:14.413Z"} 
[2026-09-12 21:54:14] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:14.423Z"} 
[2026-09-12 21:54:14] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:54:14.425Z"} 
[2026-09-12 21:55:20] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:19.548Z"} 
[2026-09-12 21:55:20] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:19.579Z"} 
[2026-09-12 21:55:20] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:19.588Z"} 
[2026-09-12 21:55:35] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:35.254Z"} 
[2026-09-12 21:55:35] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:35.261Z"} 
[2026-09-12 21:55:35] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:35.270Z"} 
[2026-09-12 21:55:57] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:57.027Z"} 
[2026-09-12 21:55:57] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:55:57.027Z"} 
[2026-09-12 21:56:06] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:56:06.378Z"} 
[2026-09-12 21:56:06] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:56:06.400Z"} 
[2026-09-12 21:56:06] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:56:06.409Z"} 
[2026-09-12 21:56:15] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:56:15.410Z"} 
[2026-09-12 21:56:15] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:56:15.423Z"} 
[2026-09-12 21:56:15] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T21:56:15.426Z"} 
[2026-09-12 22:13:55] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:13:54.856Z"} 
[2026-09-12 22:13:55] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:13:54.856Z"} 
[2026-09-12 22:13:58] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:13:58.323Z"} 
[2026-09-12 22:13:58] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:13:58.323Z"} 
[2026-09-12 22:16:32] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:16:28.940Z"} 
[2026-09-12 22:16:32] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:16:28.940Z"} 
[2026-09-12 22:16:32] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:16:32.248Z"} 
[2026-09-12 22:16:32] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:16:32.248Z"} 
[2026-09-12 22:19:38] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:19:37.789Z"} 
[2026-09-12 22:19:38] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:19:37.789Z"} 
[2026-09-12 22:19:46] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:19:45.903Z"} 
[2026-09-12 22:19:46] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:19:45.903Z"} 
[2026-09-12 22:20:24] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:20:23.981Z"} 
[2026-09-12 22:20:24] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:20:23.981Z"} 
[2026-09-12 22:20:27] local.DEBUG: [vite] hot updated: /resources/js/layouts/ecovolts-layout.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:20:27.228Z"} 
[2026-09-12 22:20:27] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:20:27.228Z"} 
[2026-09-12 22:27:12] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:27:11.631Z"} 
[2026-09-12 22:27:12] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:27:11.631Z"} 
[2026-09-12 22:27:26] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:27:25.780Z"} 
[2026-09-12 22:27:26] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:27:25.788Z"} 
[2026-09-12 22:27:26] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:27:25.797Z"} 
[2026-09-12 22:29:21] local.DEBUG: [vite] hot updated: /resources/js/pages/welcome.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:21.109Z"} 
[2026-09-12 22:29:21] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:21.109Z"} 
[2026-09-12 22:29:34] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:34.281Z"} 
[2026-09-12 22:29:34] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:34.281Z"} 
[2026-09-12 22:29:38] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:38.582Z"} 
[2026-09-12 22:29:38] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:38.582Z"} 
[2026-09-12 22:29:47] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:47.027Z"} 
[2026-09-12 22:29:47] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:29:47.027Z"} 
[2026-09-12 22:30:42] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:30:41.757Z"} 
[2026-09-12 22:30:42] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:30:41.757Z"} 
[2026-09-12 22:30:59] local.DEBUG: [vite] connecting... {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:30:59.280Z"} 
[2026-09-12 22:30:59] local.INFO: %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:30:59.291Z"} 
[2026-09-12 22:30:59] local.DEBUG: [vite] connected. {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:30:59.293Z"} 
[2026-09-12 22:31:06] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:06.315Z"} 
[2026-09-12 22:31:06] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:06.315Z"} 
[2026-09-12 22:31:13] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:12.913Z"} 
[2026-09-12 22:31:13] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:12.913Z"} 
[2026-09-12 22:31:17] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:16.788Z"} 
[2026-09-12 22:31:17] local.DEBUG: [vite] hot updated: /resources/css/app.css {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:16.789Z"} 
[2026-09-12 22:31:23] local.DEBUG: [vite] hot updated: /resources/js/components/ecovolts/brand-mark.tsx {"url":"http://localhost:8000/","user_agent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:155.0) Gecko/20100101 Firefox/155.0","timestamp":"2026-09-12T22:31:23.536Z"} 
